p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.9720855561219414e-32,1.8095529228646177,0.903,0.565,2.6711898857671695e-28,25,Tapbpl
2.1334263747229175e-32,1.840685689841484,0.022,0.006,2.8897260245621916e-28,9,1700012B07Rik
2.221878863740432e-32,1.3068059785521298,0.038,0.015,3.009534920936415e-28,7,Gsdme
2.261842309524967e-32,1.2159577112489464,0.034,0.015,3.0636654082515677e-28,5,Gpr45
2.2686484781845263e-32,2.8492720823941875,0.022,0.003,3.072884363700941e-28,18,9330159M07Rik
2.3659307038599814e-32,2.1367279815704663,0.013,0.002,3.204653138378345e-28,8,Dlk1
2.4236718581744663e-32,1.1777539732426123,0.065,0.029,3.2828635318973145e-28,10,A430018G15Rik
2.4595101077377066e-32,1.0339049993378888,0.648,0.457,3.3314064409307238e-28,22,Id3
2.5566891365518574e-32,2.089012478962014,0.65,0.212,3.463035435459491e-28,25,Rps19bp1
2.606453648000626e-32,1.1522414357391595,0.023,0.011,3.530441466216848e-28,1,Dthd1
2.6772158116418235e-32,2.629913721147373,0.027,0.004,3.62628881686885e-28,18,Prx
2.754289197287818e-32,1.0556135473016692,0.144,0.094,3.7306847177263494e-28,6,Tmem176a
2.7861063040070684e-32,1.4645778066653847,0.981,0.697,3.773780988777574e-28,25,Pigx
2.825971473168177e-32,2.198957915674174,0.025,0.006,3.8277783604062957e-28,13,Fap
2.9281730382115954e-32,1.6345856299451262,0.08,0.026,3.966210380257606e-28,18,Gm9888
3.145490285702875e-32,1.0196886025675207,0.087,0.044,4.260566591984544e-28,10,Spsb2
3.2285685602118154e-32,1.042892720964102,0.119,0.068,4.373096114806904e-28,9,Tnip3
3.315016667455527e-32,2.0424135402823076,0.631,0.198,4.490190076068512e-28,25,Srp54a
3.39638986643924e-32,1.4697656647321078,0.097,0.052,4.600410074091951e-28,11,Esr1
3.40913526536451e-32,1.0371839999358903,0.03,0.014,4.617673716936229e-28,3,Tlr4
3.427048058846213e-32,2.139125647966127,0.019,0.004,4.641936595707195e-28,10,Napsa
3.550246547379946e-32,1.4726426666502794,0.031,0.011,4.808808948426137e-28,8,Gm20337
3.6588180898140616e-32,1.1403753105806218,0.181,0.084,4.955869102653146e-28,19,Pde3b
3.7906742824066584e-32,1.2355940015158469,0.026,0.012,5.134468315519819e-28,3,Gm27184
3.914041277123952e-32,2.189687627540772,0.055,0.013,5.301568909864393e-28,20,Unc79
4.1257278772294e-32,1.9946257071779832,0.913,0.541,5.5882984097072225e-28,25,Zbtb1
4.2011088474168244e-32,1.0898471062288104,0.149,0.092,5.690401933826089e-28,11,Gm37529
4.265795674171924e-32,1.5073344201678627,1,0.773,5.778020240665871e-28,25,Gbp4
4.2772058299943475e-32,1.4899821288499977,0.029,0.012,5.793475296727343e-28,5,Cd68
4.307362231582336e-32,2.167537134818966,0.757,0.304,5.834322142678274e-28,25,Rarg
4.402945622976497e-32,1.8919781468032548,0.014,0.004,5.963789846321665e-28,5,Gm3002
4.59397808953065e-32,1.8913361283319352,0.038,0.013,6.222543322269266e-28,11,Gm39526
4.653525604763613e-32,1.26368249336676,0.052,0.022,6.303200431652314e-28,9,Med12l
4.861422309072783e-32,1.5971583087851817,0.034,0.011,6.584796517639084e-28,10,Smim3
4.9520960279368e-32,1.4045424174139431,0.99,0.962,6.707614069840396e-28,25,Pim1
5.317379898220854e-32,1.0615403899738896,0.206,0.141,7.2023910721401465e-28,11,Socs5
5.79106579644373e-32,1.512164288924759,0.029,0.01,7.843998621283033e-28,8,Gm26787
5.930877504385602e-32,1.287642085503656,0.113,0.044,8.033373579690297e-28,18,Cep170b
6.0421817717409e-32,3.0970168777260456,0.034,0.005,8.184135209823048e-28,21,Gm3002
6.094757495023012e-32,1.09021172932811,0.368,0.201,8.25534902700867e-28,21,Lilrb4a
6.263687971172128e-32,2.188562813749904,0.495,0.121,8.484165356952647e-28,25,Trmo
6.763526356045315e-32,1.8617695100268907,0.013,0.003,9.16119644926338e-28,5,Olfr60
6.823478686459867e-32,1.5304334072049661,0.023,0.009,9.24240188080989e-28,5,Gm49794
6.864573665598447e-32,2.4729755185881546,0.017,0.004,9.298065030053096e-28,10,Tyrobp
6.973566975622621e-32,1.2468672622228523,0.16,0.102,9.44569646848084e-28,11,Ftx
7.107385200332955e-32,2.565302062629372,0.023,0.006,9.626953253850987e-28,11,Slc3a1
7.27028334213647e-32,1.5608143249476312,0.022,0.008,9.847598786923848e-28,5,Gm3411
7.475226982866471e-32,1.8164876082902484,0.825,0.377,1.0125194948292636e-27,25,Kif3b
7.808118698087894e-32,2.153547361801742,0.053,0.012,1.0576096776560051e-27,20,Ttc16
7.863288559801383e-32,1.4954624873478763,0.942,0.606,1.0650824354250973e-27,25,Pdcd2
8.040071810214279e-32,1.2483131814363584,0.112,0.044,1.0890277266935241e-27,18,Jade3
8.237943496651403e-32,1.952290849991629,0.689,0.231,1.1158294466214326e-27,25,Cox18
8.686839739564902e-32,1.9264667575727905,0.767,0.31,1.1766324427240661e-27,25,1600020E01Rik
8.722835077807643e-32,1.0768441522569823,0.243,0.177,1.1815080112890452e-27,11,E2f3
9.04233315616812e-32,1.4998564875311002,0.03,0.01,1.2247840260029718e-27,8,Ift122
1.0099667038725195e-31,1.7888046781501608,0.021,0.006,1.3679999003953276e-27,8,Anxa11os
1.0193976938319964e-31,2.4182128151517706,0.621,0.207,1.3807741762954392e-27,25,Ptger2
1.0232124468409825e-31,1.011958267704581,0.059,0.027,1.3859412592461108e-27,8,Cacnb4
1.0703211527323646e-31,3.515900754141024,0.311,0.054,1.4497500013759878e-27,25,Tnfsf9
1.3046010653038139e-31,1.1805969467173374,0.123,0.072,1.767082142954016e-27,11,Gm36975
1.338001315199346e-31,1.9479978226702483,0.01,0.003,1.812322781437514e-27,3,2700054A10Rik
1.3394168000116178e-31,1.8371952712596746,0.02,0.005,1.8142400556157362e-27,8,Gm11630
1.3575399561682318e-31,2.0764830914324364,0.034,0.008,1.83878787062987e-27,15,Glt28d2
1.4517061886681993e-31,1.8519949959628192,0.018,0.005,1.966336032551076e-27,8,Cacna1b
1.467249397298134e-31,1.272445991428028,0.043,0.018,1.9873893086403226e-27,8,Gm26590
1.468454435599991e-31,2.2794562590956478,0.048,0.011,1.989021533020188e-27,20,Trp53cor1
1.5190048365330614e-31,1.8121556212704788,0.067,0.018,2.0574920510840317e-27,20,Gm36723
1.6111143661613766e-31,1.2390738827318102,0.055,0.027,2.1822544089655846e-27,6,Alpk2
1.637640697862405e-31,1.2587199145083035,0.053,0.022,2.218184325254628e-27,9,Kctd12
1.6526573522992906e-31,1.2025533263020423,0.155,0.068,2.238524383689389e-27,19,Tnip3
1.79613717090142e-31,1.2540518403307344,0.037,0.014,2.4328677979859737e-27,8,Gm43042
1.9631115261979625e-31,1.0667042350111045,0.076,0.037,2.6590345622351402e-27,9,5430427O19Rik
2.0418358537854423e-31,1.7844363507621912,0.02,0.006,2.7656666639523816e-27,7,Tmem17
2.0939496210513744e-31,1.471135066976316,0.093,0.034,2.8362547617140865e-27,18,Gm12184
2.162678644396548e-31,1.0864784019079077,0.218,0.105,2.9293482238351244e-27,20,Kremen2
2.1706207564678256e-31,1.9371529679257637,0.01,0.003,2.9401058146356696e-27,2,Gm34150
2.5085574759275235e-31,2.523011215747231,0.932,0.606,3.39784110114383e-27,25,Hist1h1e
2.5450753783998483e-31,1.146450543846883,0.159,0.1,3.447304600042594e-27,9,Ly6c2
2.605205070887232e-31,1.573908745585511,0.037,0.013,3.528750268516756e-27,9,Cdkn2b
2.6501673147385694e-31,1.1785859506003629,0.047,0.024,3.589651627813392e-27,5,Laptm4b
2.6795187353373684e-31,1.0991993221734484,0.218,0.106,3.629408127014465e-27,20,Smim24
3.2089280466596193e-31,2.6958180906307767,0.026,0.004,4.346493039200454e-27,18,Cntnap1
3.2648768929670012e-31,1.6007783125341866,0.093,0.03,4.4222757515238035e-27,20,F2rl2
3.298435382314379e-31,1.0261498444782675,0.169,0.08,4.4677307253448264e-27,18,Tmem106c
3.369744680782711e-31,1.0253748284421869,0.286,0.222,4.564319170120182e-27,11,Kansl1l
3.4050822753674606e-31,1.0117961060658174,0.095,0.034,4.612183941985225e-27,18,Il1r2
3.457224228688932e-31,1.7968046625000524,0.056,0.015,4.682810217759158e-27,18,5830418P13Rik
3.4605683058036516e-31,1.136077633777421,0.048,0.022,4.687339770211046e-27,7,Gm16229
3.5031443420991997e-31,1.0879233152440275,0.18,0.119,4.745009011373366e-27,11,Ttll4
3.5131263070204434e-31,1.6109601059716256,0.078,0.025,4.7585295828591906e-27,18,Taf9
3.590248482652827e-31,1.5764811556289517,0.035,0.012,4.862991569753254e-27,10,Ptpn5
3.800586048085429e-31,1.1841827646451346,0.184,0.124,5.147893802131714e-27,11,Lrrc1
3.800801535589139e-31,1.2854041194016324,0.145,0.059,5.148185679955489e-27,20,Nhsl2
3.923418759967118e-31,2.0908123453274357,0.042,0.01,5.314270710375461e-27,18,Palm
4.0337399696780296e-31,1.0309705863515302,0.497,0.316,5.4637007889288914e-27,21,Hivep3
4.232330181069708e-31,1.1467944178970615,0.229,0.166,5.73269123025892e-27,11,Nf1
4.358844746091666e-31,1.0121514609849664,0.112,0.063,5.904055208581162e-27,9,Gzmc
4.3691547800345415e-31,1.489758495400122,0.031,0.011,5.9180201495567864e-27,8,Gm4737
4.589650610031174e-31,1.1756333637695384,0.149,0.065,6.2166817512872246e-27,19,Ctla2b
4.612218284171003e-31,2.0687986601651076,0.032,0.011,6.247249665909624e-27,11,Gm20682
4.624480539274751e-31,1.9558684054689812,0.66,0.219,6.26385889044765e-27,25,Srfbp1
5.5986493507078715e-31,2.1724487234788095,0.039,0.009,7.583370545533812e-27,18,Pnp2
5.713321804836372e-31,1.0864069453386715,0.106,0.052,7.738694384650866e-27,13,Tmem106a
5.913275615478669e-31,1.2097282195121948,0.06,0.027,8.009531821165857e-27,10,Hpse
6.009403425800586e-31,1.030874888974302,0.057,0.027,8.139736940246895e-27,8,Hpse
6.059329139365583e-31,1.9787128607048006,0.108,0.028,8.207361319270682e-27,22,Gtf2ird1
6.172589228365278e-31,1.0899380779504477,0.195,0.134,8.360772109820768e-27,11,Mtm1
6.217965112949834e-31,1.34087380298614,0.035,0.013,8.42223374549055e-27,8,Gm44066
6.515299140149802e-31,1.359639913542778,0.035,0.014,8.824972685332906e-27,7,Gm16894
6.805938842890523e-31,2.6845533221110287,0.038,0.006,9.218644162695212e-27,21,Hgf
6.928752259779326e-31,1.6687380580987443,0.089,0.029,9.384994935871098e-27,20,Selenom
7.261470368609246e-31,1.0614275334228718,0.074,0.036,9.835661614281223e-27,9,Fgr
7.276638561483659e-31,2.053609893693391,0.013,0.003,9.856206931529617e-27,7,Nr6a1os
7.502640961297524e-31,1.0418422479338894,0.083,0.046,1.0162327182077497e-26,6,Irak3
7.603856109285288e-31,2.919681731374938,0.034,0.005,1.0299423100026923e-26,21,Gm3252
7.8228374948658845e-31,1.634175094373365,0.024,0.007,1.059603338679584e-26,8,Tubb6
7.874892069310566e-31,3.5096688004295093,0.165,0.017,1.0666541307881161e-26,25,Hist1h4h
7.903634638399996e-31,1.185416618249068,0.055,0.024,1.0705473117712794e-26,9,Hmox1
9.043902666815365e-31,1.0626969529198318,0.073,0.035,1.2249966162201412e-26,10,Gjb2
9.19275683703057e-31,1.3774805348174866,0.182,0.073,1.2451589135757906e-26,21,Plxnd1
9.652563935590922e-31,1.5314013184745523,0.027,0.009,1.3074397850757902e-26,8,1700028J19Rik
9.836229718100628e-31,1.3563637041640728,0.035,0.013,1.33231731531673e-26,8,Morn2
1.019371547746011e-30,1.9275855095065126,0.088,0.024,1.380738761421972e-26,21,B9d1
1.0677446592674e-30,1.016857474988638,0.175,0.081,1.4462601409776933e-26,19,Cxcr5
1.1064912523426563e-30,1.1054280899076374,1,0.906,1.498742401298128e-26,25,Ywhae
1.1267177881801826e-30,1.2275396407507908,0.971,0.787,1.5261392440900574e-26,25,U2af1
1.2436344889792021e-30,2.0764377647819834,0.709,0.261,1.6845029153223294e-26,25,Mrps18b
1.2593418661074946e-30,1.954196836397931,0.02,0.005,1.7057785576426014e-26,9,Ceacam16
1.3008541130398585e-30,1.7304201596556945,0.942,0.604,1.7620068961124883e-26,25,Samsn1
1.3551765144431129e-30,1.0781146848662222,0.077,0.038,1.8355865888131962e-26,10,Tacc2
1.4244681774551086e-30,1.4759416728321841,0.932,0.615,1.9294421463629445e-26,25,Mob4
1.5067218356645739e-30,4.238708285310571,0.087,0.005,2.0408547264076654e-26,25,Ier3
1.5384056861668019e-30,1.316958297077183,0.018,0.008,2.0837705019129332e-26,2,Gm15856
1.6884339358481904e-30,1.6616018768171164,0.073,0.021,2.286983766106374e-26,20,Tox2
1.7325086196806545e-30,1.4007910222719864,0.157,0.1,2.3466829253574466e-26,11,St8sia1
1.7355831956540925e-30,1.448821825323682,0.083,0.029,2.350847438513468e-26,18,Usp49
1.7466360704386247e-30,1.0145114086808955,0.17,0.081,2.365818557409117e-26,18,Zhx3
1.9618175841727814e-30,1.381743882462576,0.016,0.006,2.6572819177620326e-26,3,Pls1
1.9681829951605928e-30,2.208038331396184,0.553,0.157,2.665903866945023e-26,25,Gm5165
2.0361302355715603e-30,1.8391224652010476,0.077,0.023,2.7579384040816784e-26,20,Dnase1l3
2.0571166016562493e-30,1.1984743307065822,0.022,0.01,2.7863644369433896e-26,2,Gm11454
2.070542620099051e-30,1.9952812099190798,0.02,0.005,2.8045499789241646e-26,10,Tmem171
2.0943912991542552e-30,1.6570277654271823,0.023,0.007,2.8368530147044385e-26,8,Hesx1
2.450632225391195e-30,1.6211509996555953,0.086,0.045,3.319381349292374e-26,11,Mctp2
2.451904996238187e-30,2.3215681445897287,0.023,0.006,3.321105317404624e-26,11,Gm17021
2.4582673788721568e-30,1.1028894451180031,0.165,0.076,3.3297231646823364e-26,19,Ighd
2.6805169731283724e-30,1.0188659152257236,0.055,0.025,3.6307602401023804e-26,8,Lhpp
2.7502080237507068e-30,1.0301456896312295,0.083,0.042,3.725156768170332e-26,9,Gm14029
2.779146474985144e-30,1.1619714924639255,0.151,0.095,3.7643539003673774e-26,11,Dnmbp
2.805101581944619e-30,1.287086691093461,0.051,0.021,3.7995100927439866e-26,9,Ttyh2
2.8942647679543588e-30,2.5499377490211628,0.631,0.209,3.920281628194179e-26,25,Nr4a1
2.9482455858991712e-30,2.4337412697096523,0.029,0.005,3.9933986461004277e-26,18,Cdc42bpa
2.9838451394333227e-30,1.200132622387828,0.055,0.027,4.041618241362436e-26,6,Coro2b
3.0283752875679778e-30,1.0858408649528029,0.027,0.013,4.101934327010826e-26,3,Ifitm10
3.060932928047384e-30,1.0365224257573802,0.04,0.02,4.146033651040181e-26,5,Abcc3
3.246878391501688e-30,1.1656029697777788,0.022,0.009,4.397896781289036e-26,3,Sema6d
3.389338513133497e-30,2.2180337765151084,0.466,0.114,4.590859016039321e-26,25,Fbxl15
3.391163611456785e-30,1.2417555866292078,0.054,0.024,4.5933311117182154e-26,9,Mcoln2
4.0253926960969044e-30,1.0831902328313927,0.215,0.152,5.452394406863257e-26,11,Wdr59
4.218682724431167e-30,2.0946741899671615,0.016,0.004,5.714205750242016e-26,8,Cntd1
4.309124077977774e-30,1.3434475582724392,0.099,0.037,5.836708563620896e-26,18,Sept8
4.4345879684034674e-30,1.0117533459082249,0.262,0.197,6.006649403202496e-26,11,Fam185a
4.587286712129374e-30,1.4252126686343776,0.211,0.081,6.213479851579237e-26,22,Gm31718
5.239445634608129e-30,1.3536166189357643,0.981,0.799,7.096829112076711e-26,25,Tgfb1
5.391107233612494e-30,1.217795943502705,0.02,0.009,7.302254747928123e-26,2,Igkv2-109
5.414535334269032e-30,1.6141373411368205,0.026,0.008,7.333988110267404e-26,8,Pnp2
5.669480948123444e-30,3.5687890927762074,0.146,0.014,7.679311944233204e-26,25,Icam5
5.7950806504756615e-30,1.6018557640278628,0.028,0.009,7.849436741069283e-26,10,Gm20627
5.800214552299823e-30,2.202475961124673,0.738,0.312,7.85639061109011e-26,25,Gpr171
6.140785129036672e-30,1.0876122888763808,0.271,0.131,8.317693457280172e-26,21,Pla2g12a
6.721095193005748e-30,2.1360492864340315,0.553,0.159,9.103723438926286e-26,25,Zfp959
6.845249782149556e-30,2.2514609662986915,0.012,0.002,9.271890829921573e-26,8,Col6a2
7.066550201567222e-30,1.2267140651893373,0.191,0.132,9.571642248022803e-26,11,Gm1976
7.169422612811219e-30,1.1693578591895912,0.193,0.091,9.710982929052795e-26,20,Acot11
7.298555706155517e-30,1.6170242997525814,0.893,0.515,9.885893703987648e-26,25,Luc7l
7.344962824278377e-30,1.9793085455754618,0.016,0.004,9.948752145485062e-26,8,Gm11457
7.420419482183235e-30,1.0699799426746042,0.053,0.024,1.0050958188617192e-25,8,Igf2bp3
7.588196739943599e-30,1.018563084364722,0.267,0.204,1.0278212484253604e-25,11,B4galt5
7.689854216842524e-30,1.5227130173690573,0.903,0.522,1.0415907536713198e-25,25,Prr14
7.7240079207951e-30,1.643392797909297,0.942,0.661,1.0462168728716962e-25,25,Gpr132
8.168344947644761e-30,1.4135429851572625,0.942,0.562,1.1064023231584829e-25,25,Safb2
8.169323708489885e-30,1.308991552416372,0.048,0.02,1.106534896314955e-25,10,Pde4a
8.212553747756629e-30,2.5275337973067726,0.034,0.006,1.1123904051336353e-25,20,1700012B07Rik
8.243488352953288e-30,1.659944221886409,0.025,0.009,1.116580497407523e-25,6,Rapgef3
8.474078100767215e-30,1.823550451745759,0.01,0.003,1.1478138787489193e-25,3,Mest
8.558711842038946e-30,1.1446901133263578,0.168,0.078,1.1592775190041753e-25,19,Src
9.570724422669525e-30,1.9957688164357394,0.011,0.003,1.2963546230505871e-25,5,Slc17a8
9.707247167508739e-30,1.9249745605018638,0.077,0.031,1.3148466288390587e-25,15,Sema7a
9.857805905851542e-30,1.2184289715522674,1,0.977,1.3352398099475913e-25,25,Pnrc1
1.0527368962576007e-29,1.8461957059483693,0.786,0.339,1.42593212598092e-25,25,Zfp143
1.0545336634044067e-29,2.6209613295530616,0.018,0.004,1.4283658470812688e-25,11,Gm49896
1.0607768212992733e-29,1.2038913938065923,0.036,0.015,1.4368222044498657e-25,7,Rasa4
1.088638413681362e-29,1.1233067285244043,0.118,0.049,1.4745607313314049e-25,18,Matn2
1.1016555513678315e-29,1.8823200458420004,0.017,0.005,1.4921924443277278e-25,7,Lrrc73
1.104452804969257e-29,1.2994200183791507,0.096,0.036,1.4959813243308586e-25,18,Plcd1
1.3644372391929908e-29,1.3926089364313696,0.951,0.619,1.848130240486906e-25,25,Atg3
1.416595122977094e-29,2.0458282290104317,0.063,0.017,1.9187780940724738e-25,20,Themis2
1.431527781545536e-29,1.0155532865739594,0.116,0.06,1.9390043801034286e-25,13,C130026I21Rik
1.4498291284197162e-29,2.1975419613499607,0.02,0.005,1.9637935544445057e-25,10,Gstt1
1.460780105151116e-29,1.9687710731662174,0.016,0.004,1.9786266524271864e-25,7,A1cf
1.5006528988574827e-29,1.6921548578485717,0.816,0.376,2.0326343515024602e-25,25,Eef1e1
1.6116850778617012e-29,1.5526524853321342,0.893,0.472,2.1830274379636743e-25,25,Gpr18
1.6498324711063905e-29,1.9812206717110907,0.854,0.462,2.234698082113606e-25,25,Trim24
1.6941653630614594e-29,3.311866800850886,0.165,0.018,2.2947469842667466e-25,25,Nox1
1.6968677924538734e-29,1.456568395836758,0.03,0.011,2.2984074248787717e-25,8,Gm12932
1.7070945533734424e-29,1.1036971952620942,0.155,0.099,2.3122595725443277e-25,11,Ern1
1.7703614969498566e-29,1.2078267308393,0.03,0.013,2.397954647618581e-25,5,Tlcd2
1.7748927018252928e-29,2.0252529390108114,0.015,0.004,2.404092164622359e-25,6,Hacd4
1.7911689194016197e-29,1.3564122681313715,0.971,0.723,2.4261383013294937e-25,25,Brd2
1.8620817658341357e-29,1.3762493786240642,0.038,0.014,2.5221897518223366e-25,10,Chmp4c
1.8786619035222218e-29,4.529353842361731,0.078,0.004,2.5446475483208493e-25,25,Nbl1
1.9021562644566275e-29,1.2427802480464356,0.111,0.064,2.576470660206502e-25,11,Gm11944
1.968974850427409e-29,1.3645000981175572,0.019,0.008,2.6669764349039254e-25,3,AA467197
1.980058808826455e-29,1.003368083981595,0.058,0.028,2.681989656555433e-25,8,Pomt1
2.028226704387204e-29,1.1623307615558764,0.13,0.079,2.747233071092468e-25,11,Grik5
2.056507331307946e-29,1.8830047050848555,0.728,0.29,2.7855391802566126e-25,25,Aasdhppt
2.0773768922618794e-29,1.4688197444833455,0.922,0.638,2.813807000568716e-25,25,Commd7
2.1367326644720393e-29,1.7729828643056624,0.077,0.023,2.8942043940273774e-25,20,Gpnmb
2.1726118787439253e-29,1.1607946469463972,0.161,0.105,2.9428027897586466e-25,11,Ppargc1b
2.1916923474385935e-29,2.0923848194430223,0.553,0.164,2.968647284605575e-25,25,Dusp12
2.3728852366641693e-29,1.018764186112719,0.056,0.028,3.2140730530616174e-25,7,Chchd6
2.4704230310707838e-29,1.156713222361192,0.039,0.019,3.346187995585377e-25,5,Gm30211
2.640895748096264e-29,2.2396958570805863,0.086,0.02,3.57709329079639e-25,22,Gm8281
2.660228700114883e-29,1.0338023764973778,0.213,0.151,3.603279774305609e-25,11,Gm42722
2.6747608504448203e-29,4.616878401865845,0.068,0.003,3.622963571927509e-25,25,Gm15411
2.678015653827993e-29,1.092874027935396,0.197,0.137,3.6273722031100167e-25,11,Ppard
2.683638989458917e-29,1.9771302556261883,0.612,0.195,3.634989011222103e-25,25,Arl13b
2.7649558793018047e-29,2.2418434561692386,0.456,0.113,3.7451327385142942e-25,25,Pacc1
2.773365964048754e-29,1.1253817880126142,0.024,0.011,3.756524198304037e-25,3,Lmo2
2.8119800422958773e-29,1.4159262604595322,0.942,0.651,3.808826967289766e-25,25,Anapc16
2.9163817793574803e-29,1.2838985710018278,0.122,0.05,3.9502391201397073e-25,19,5033430I15Rik
2.919208860655137e-29,1.653947280330315,0.012,0.004,3.954068401757383e-25,3,Hsbp1l1
3.0437241688474906e-29,1.3417419755182332,0.014,0.005,4.122724386703926e-25,1,1700016L21Rik
3.1148315912111913e-29,1.85621700406287,0.025,0.007,4.219039390295558e-25,9,Tubb6
3.326892399711439e-29,2.0577344076139656,0.544,0.156,4.506275755409145e-25,25,Coq8b
3.3317565755877843e-29,1.2394057296640195,0.036,0.014,4.512864281633654e-25,8,Stard6
3.365101234137448e-29,1.3275463031247154,0.132,0.053,4.558029621639173e-25,20,Pabpc1l
3.4179252057159264e-29,2.8071980395400082,0.016,0.004,4.629579691142222e-25,11,Gm43061
3.49716717258503e-29,1.0914299261339675,0.024,0.011,4.7369129352664235e-25,3,Ablim2
3.5330433538469534e-29,1.6498346003405522,0.903,0.509,4.785507222785698e-25,25,Herpud1
3.675758932469034e-29,1.5064788241244838,0.014,0.005,4.978815474029307e-25,3,Arl11
3.763676924156723e-29,1.1155904592096602,0.052,0.028,5.097900393770282e-25,5,Epas1
3.8250220399971706e-29,1.798951259141939,0.67,0.232,5.180992353176168e-25,25,Zfp688
3.835408046968494e-29,2.4943150842556525,0.018,0.005,5.195060199618825e-25,11,Gm42664
4.0486443076719134e-29,1.6814290081965857,0.071,0.035,5.483888714741607e-25,9,Dgat2
4.223117469963994e-29,1.0174974254973328,1,0.921,5.72021261306623e-25,25,Srrm1
4.5461011877015823e-29,1.9355730758942267,0.796,0.354,6.157694058741794e-25,25,Snx18
4.7035647367580023e-29,1.6191434816735097,0.079,0.024,6.370978435938714e-25,20,Cables1
4.8028766442388884e-29,1.407902579894155,0.035,0.013,6.505496414621574e-25,10,Unc79
4.8806504571621816e-29,2.1210217790729704,0.025,0.007,6.610841044226175e-25,11,Gm10521
4.9124627274264055e-29,1.3940547658019726,0.085,0.03,6.653930764299066e-25,18,Bcat1
5.184046585464542e-29,1.180108824101449,0.05,0.024,7.021791100011722e-25,6,Tmem37
5.237656988259292e-29,1.8308226092481812,0.064,0.018,7.094406390597211e-25,20,Lat2
5.620175393790149e-29,1.547289417872102,0.218,0.089,7.612527570888757e-25,22,Gm3739
5.756892936377619e-29,1.690580712538624,0.874,0.514,7.797711482323485e-25,25,Cbx4
5.928946539891163e-29,1.85849738834363,0.016,0.004,8.03075808828258e-25,7,Tst
6.128356870002802e-29,1.4997989041465223,0.135,0.048,8.300859380418796e-25,21,Ptpn3
6.444500359679487e-29,1.7031809805685159,0.09,0.03,8.729075737185865e-25,20,Susd2
6.568448709510408e-29,1.2190573327273535,0.203,0.099,8.896963777031848e-25,20,Ern1
6.730848615553922e-29,1.3713068759569103,0.039,0.015,9.116934449767789e-25,9,Srxn1
6.934860075762496e-29,1.0108541526512553,0.151,0.069,9.393267972620302e-25,18,Tent4a
6.950212535302027e-29,1.000292249519991,0.254,0.192,9.414062879066596e-25,11,Arntl
7.594440584903816e-29,1.4932325685825787,0.068,0.022,1.028666977225222e-24,18,Dusp14
8.296628309587337e-29,1.5196769467558093,0.014,0.005,1.1237783045336049e-24,3,Kitl
8.450783505960151e-29,1.8764192963408917,0.016,0.004,1.1446586258823025e-24,7,Fgf2
8.808875890243937e-29,1.259673002622498,0.119,0.048,1.1931622393335413e-24,19,Fcrl1
9.577751791662074e-29,1.5674255908505965,0.272,0.045,1.297306480180628e-24,25,Hist1h2ab
9.711805027821514e-29,1.022611806946697,0.283,0.223,1.3154639910184241e-24,11,Ap1s3
1.0103026418662084e-28,1.0614039340269263,0.067,0.033,1.3684549284077792e-24,9,Tbc1d2
1.0664459094170522e-28,2.3053817809720902,0.67,0.262,1.4445009843053972e-24,25,Ing2
1.0667185804115856e-28,1.7042980482593615,0.019,0.006,1.4448703171674927e-24,7,Gm15491
1.07339472886207e-28,1.3888908819174721,0.187,0.079,1.453913160243674e-24,21,Hmgn3
1.142393235674928e-28,1.5779654469814561,0.032,0.011,1.5473716377216901e-24,10,Tmc3
1.230069017189489e-28,2.3024497121942678,0.069,0.017,1.666128483783163e-24,21,Ces2c
1.2390814496382873e-28,1.7302222882934473,0.056,0.016,1.67833582353506e-24,18,Rsph1
1.3014844232312657e-28,1.164853666642352,0.372,0.217,1.7628606512667492e-24,21,Sec14l1
1.31243445703691e-28,1.2810319439369438,0.156,0.102,1.7776924720564946e-24,11,Slc25a26
1.3544973449746474e-28,1.5620687057601144,0.029,0.011,1.83466665376816e-24,6,Scn1b
1.3614077958500035e-28,1.3370800841941484,0.961,0.779,1.84402685947883e-24,25,Lamtor4
1.407320766931791e-28,1.2749568258725406,0.105,0.042,1.906215978809111e-24,18,Rhbdd3
1.5010730997467063e-28,1.7803703945671951,0.738,0.308,2.0332035136069138e-24,25,Gtpbp6
1.5014005993039324e-28,1.0247479127005423,0.146,0.067,2.0336471117571764e-24,18,Sytl3
1.523181766249628e-28,1.1451753810817806,0.164,0.108,2.063149702385121e-24,11,Zbtb40
1.5355769780852943e-28,2.4841630399416648,0.047,0.009,2.0799390168165312e-24,21,Gm3248
1.602098734179047e-28,1.5814536733802793,0.158,0.087,2.170042735445519e-24,15,Fosb
1.6110654837661374e-28,1.4572883721827563,0.081,0.028,2.182188197761233e-24,18,Tlcd1
1.702363368010707e-28,1.3549373610263222,0.961,0.578,2.3058511819705027e-24,25,Snhg1
1.7415259870190315e-28,2.6167045936563835,0.641,0.244,2.358896949417278e-24,25,Pim2
1.7708080286648829e-28,1.0073224549522153,0.21,0.104,2.398559474826584e-24,20,St14
1.7742899327905534e-28,1.1591902613707115,0.034,0.016,2.4032757139648046e-24,5,Gas2l1
1.865395580189769e-28,1.7625639224017782,0.825,0.402,2.526678313367042e-24,25,Wsb1
1.9661737953997903e-28,1.049742603498887,0.083,0.043,2.663182405869016e-24,10,Gdf11
